volatile acidity,pH,sulphates,alcohol,0.9276923076923077,0.9276923076923077,0.936923076923077,0.936923076923077,0.9407692307692308,0.9415384615384615,0.9384615384615385,0.9438461538461539,0.94,0.9423076923076923,0.9415384615384615,0.9407692307692308,0.9423076923076923,0.9415384615384615,0.943076923076923,0.943076923076923,0.943076923076923,0.943076923076923,0.9423076923076923,0.9407692307692308,0.9446153846153846,0.9423076923076923,0.9407692307692308,0.9384615384615385,0.9353846153846154,0.9376923076923077,0.9384615384615385,0.936923076923077,0.936923076923077,0.936923076923077,0.936923076923077,0.9384615384615385,0.9376923076923077,0.9376923076923077,0.9392307692307692,0.9376923076923077,0.9392307692307692,0.9407692307692308,0.9407692307692308,0.9407692307692308,0.9392307692307692,0.94,0.9407692307692308,0.94,0.9392307692307692,0.94,0.9392307692307692,0.94,0.9376923076923077,0.936923076923077
citric acid,residual sugar,chlorides,free sulfur dioxide,0.9638461538461538,0.9638461538461538,0.9723076923076923,0.9723076923076923,0.9761538461538461,0.9753846153846154,0.9769230769230769,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9761538461538461,0.9753846153846154,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9753846153846154,0.9746153846153847,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9776923076923076,0.9761538461538461,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9738461538461538,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9730769230769231,0.9715384615384616,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9707692307692307,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9715384615384616,0.9715384615384616
citric acid,residual sugar,chlorides,total sulfur dioxide,0.9861538461538462,0.9861538461538462,0.99,0.99,0.99,0.99,0.9892307692307692,0.99,0.9892307692307692,0.99,0.9907692307692307,0.99,0.9892307692307692,0.99,0.99,0.9884615384615385,0.9876923076923076,0.9884615384615385,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9884615384615385,0.9892307692307692,0.99,0.9892307692307692,0.9884615384615385,0.9892307692307692,0.9869230769230769,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9869230769230769,0.9876923076923076,0.9876923076923076,0.9876923076923076,0.9869230769230769
citric acid,residual sugar,chlorides,density,0.9723076923076923,0.9723076923076923,0.9784615384615385,0.9823076923076923,0.9792307692307692,0.9784615384615385,0.9807692307692307,0.9776923076923076,0.9792307692307692,0.9776923076923076,0.9807692307692307,0.98,0.9815384615384616,0.9807692307692307,0.9792307692307692,0.9807692307692307,0.9807692307692307,0.9792307692307692,0.9807692307692307,0.9792307692307692,0.9815384615384616,0.9815384615384616,0.9807692307692307,0.9792307692307692,0.9815384615384616,0.98,0.9807692307692307,0.9815384615384616,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9823076923076923,0.9823076923076923,0.9823076923076923,0.9823076923076923,0.9823076923076923,0.9823076923076923,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9815384615384616,0.9815384615384616
citric acid,residual sugar,chlorides,pH,0.9661538461538461,0.9661538461538461,0.9746153846153847,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9723076923076923,0.9730769230769231,0.9707692307692307,0.9692307692307692,0.9692307692307692,0.97,0.9707692307692307,0.97,0.9692307692307692,0.9684615384615385,0.9692307692307692,0.9676923076923077,0.9692307692307692,0.9684615384615385,0.9684615384615385,0.9669230769230769,0.9676923076923077,0.9669230769230769,0.9676923076923077,0.9676923076923077,0.9684615384615385,0.9669230769230769,0.9676923076923077,0.9676923076923077,0.9684615384615385,0.9684615384615385,0.9684615384615385,0.9669230769230769,0.9669230769230769,0.9653846153846154,0.9646153846153847,0.9646153846153847,0.9661538461538461,0.9646153846153847,0.9646153846153847,0.9638461538461538,0.9653846153846154,0.9638461538461538,0.9653846153846154,0.9653846153846154,0.9646153846153847,0.9646153846153847,0.9638461538461538
citric acid,residual sugar,chlorides,sulphates,0.9676923076923077,0.9676923076923077,0.9715384615384616,0.9715384615384616,0.9776923076923076,0.9769230769230769,0.9776923076923076,0.9761538461538461,0.9769230769230769,0.9784615384615385,0.9761538461538461,0.9776923076923076,0.9769230769230769,0.9792307692307692,0.9784615384615385,0.98,0.9769230769230769,0.9792307692307692,0.9769230769230769,0.9776923076923076,0.9769230769230769,0.9776923076923076,0.9761538461538461,0.9761538461538461,0.9769230769230769,0.9753846153846154,0.9761538461538461,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9730769230769231,0.9738461538461538,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9723076923076923,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9707692307692307,0.9707692307692307,0.9707692307692307,0.9715384615384616
citric acid,residual sugar,chlorides,alcohol,0.963076923076923,0.963076923076923,0.97,0.9707692307692307,0.9730769230769231,0.9723076923076923,0.9707692307692307,0.9707692307692307,0.9715384615384616,0.9715384615384616,0.9715384615384616,0.9723076923076923,0.9723076923076923,0.9730769230769231,0.9730769230769231,0.9738461538461538,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9723076923076923,0.9723076923076923,0.9723076923076923,0.9715384615384616,0.9723076923076923,0.9715384615384616,0.9723076923076923,0.9707692307692307,0.9723076923076923,0.9715384615384616,0.9715384615384616,0.9707692307692307,0.9715384615384616,0.97,0.97,0.97,0.97,0.97,0.97,0.9692307692307692,0.9684615384615385,0.9684615384615385,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9684615384615385,0.9692307692307692,0.9692307692307692
citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,0.946923076923077,0.9476923076923077,0.9492307692307692,0.953076923076923,0.9561538461538461,0.9546153846153846,0.9538461538461539,0.9553846153846154,0.9561538461538461,0.9561538461538461,0.9546153846153846,0.9561538461538461,0.9546153846153846,0.9546153846153846,0.953076923076923,0.9538461538461539,0.9553846153846154,0.9538461538461539,0.9523076923076923,0.9507692307692308,0.953076923076923,0.9515384615384616,0.9523076923076923,0.95,0.9523076923076923,0.9492307692307692,0.95,0.9492307692307692,0.9507692307692308,0.9515384615384616,0.9515384615384616,0.9507692307692308,0.9515384615384616,0.9492307692307692,0.9507692307692308,0.9507692307692308,0.9523076923076923,0.95,0.9515384615384616,0.9515384615384616,0.9515384615384616,0.9515384615384616,0.9523076923076923,0.9523076923076923,0.9523076923076923,0.9523076923076923,0.9515384615384616,0.9507692307692308,0.9507692307692308,0.9507692307692308
citric acid,residual sugar,free sulfur dioxide,density,0.9738461538461538,0.9738461538461538,0.9792307692307692,0.98,0.9823076923076923,0.9815384615384616,0.9823076923076923,0.9815384615384616,0.98,0.9807692307692307,0.9792307692307692,0.9784615384615385,0.9807692307692307,0.9792307692307692,0.9784615384615385,0.9792307692307692,0.98,0.9784615384615385,0.9776923076923076,0.9784615384615385,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9784615384615385,0.9769230769230769,0.9769230769230769,0.9769230769230769,0.9738461538461538,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9746153846153847,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9746153846153847
citric acid,residual sugar,free sulfur dioxide,pH,0.8976923076923077,0.8984615384615384,0.9046153846153846,0.9053846153846153,0.9107692307692308,0.9061538461538462,0.9146153846153846,0.9138461538461539,0.9146153846153846,0.9146153846153846,0.9138461538461539,0.9138461538461539,0.9161538461538462,0.92,0.9207692307692308,0.92,0.92,0.9215384615384615,0.9176923076923077,0.92,0.9161538461538462,0.9184615384615384,0.92,0.9184615384615384,0.916923076923077,0.9192307692307692,0.92,0.9192307692307692,0.9192307692307692,0.9223076923076923,0.9176923076923077,0.92,0.9207692307692308,0.9215384615384615,0.9223076923076923,0.9230769230769231,0.9176923076923077,0.9192307692307692,0.9184615384615384,0.9184615384615384,0.916923076923077,0.92,0.9184615384615384,0.9192307692307692,0.9184615384615384,0.9192307692307692,0.9176923076923077,0.9192307692307692,0.9184615384615384,0.9192307692307692
citric acid,residual sugar,free sulfur dioxide,sulphates,0.9223076923076923,0.9223076923076923,0.9284615384615384,0.9284615384615384,0.9323076923076923,0.9338461538461539,0.9315384615384615,0.9353846153846154,0.9353846153846154,0.9384615384615385,0.9307692307692308,0.9338461538461539,0.9307692307692308,0.9338461538461539,0.9323076923076923,0.9346153846153846,0.9338461538461539,0.9346153846153846,0.9353846153846154,0.9338461538461539,0.936923076923077,0.936923076923077,0.9384615384615385,0.9376923076923077,0.9384615384615385,0.936923076923077,0.9376923076923077,0.9392307692307692,0.936923076923077,0.9384615384615385,0.936923076923077,0.9392307692307692,0.9392307692307692,0.9376923076923077,0.9353846153846154,0.9353846153846154,0.9353846153846154,0.9361538461538461,0.9353846153846154,0.936923076923077,0.9346153846153846,0.9346153846153846,0.9323076923076923,0.9338461538461539,0.9315384615384615,0.9338461538461539,0.9323076923076923,0.9323076923076923,0.9315384615384615,0.9323076923076923
citric acid,residual sugar,free sulfur dioxide,alcohol,0.8884615384615384,0.8892307692307693,0.91,0.9115384615384615,0.9115384615384615,0.9153846153846154,0.9192307692307692,0.9184615384615384,0.9253846153846154,0.9215384615384615,0.9261538461538461,0.9230769230769231,0.9276923076923077,0.9223076923076923,0.9292307692307692,0.9253846153846154,0.9230769230769231,0.9223076923076923,0.9238461538461539,0.9223076923076923,0.926923076923077,0.9215384615384615,0.9215384615384615,0.9176923076923077,0.9184615384615384,0.9176923076923077,0.9161538461538462,0.9161538461538462,0.9161538461538462,0.916923076923077,0.9176923076923077,0.92,0.9207692307692308,0.9207692307692308,0.9223076923076923,0.9192307692307692,0.9230769230769231,0.9230769230769231,0.9246153846153846,0.9253846153846154,0.9253846153846154,0.9246153846153846,0.9261538461538461,0.9253846153846154,0.9253846153846154,0.9261538461538461,0.926923076923077,0.9253846153846154,0.9253846153846154,0.9246153846153846
citric acid,residual sugar,total sulfur dioxide,density,0.9907692307692307,0.9907692307692307,0.99,0.9915384615384616,0.9938461538461538,0.9930769230769231,0.9930769230769231,0.9938461538461538,0.9953846153846154,0.9938461538461538,0.9946153846153846,0.9946153846153846,0.9930769230769231,0.9946153846153846,0.9938461538461538,0.9930769230769231,0.9923076923076923,0.9923076923076923,0.9915384615384616,0.9915384615384616,0.9915384615384616,0.9923076923076923,0.9923076923076923,0.9915384615384616,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.99,0.99,0.99,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.99,0.99,0.99,0.9915384615384616,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307,0.9907692307692307
citric acid,residual sugar,total sulfur dioxide,pH,0.9461538461538461,0.9461538461538461,0.9515384615384616,0.9523076923076923,0.9569230769230769,0.953076923076923,0.9576923076923077,0.9561538461538461,0.9584615384615385,0.96,0.9584615384615385,0.9576923076923077,0.9576923076923077,0.9561538461538461,0.9569230769230769,0.9546153846153846,0.9576923076923077,0.9569230769230769,0.9569230769230769,0.9569230769230769,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9553846153846154,0.9569230769230769,0.9561538461538461,0.9584615384615385,0.9553846153846154,0.9569230769230769,0.9553846153846154,0.9561538461538461,0.9561538461538461,0.9592307692307692,0.9569230769230769,0.9584615384615385,0.9576923076923077,0.96,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9592307692307692,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385
citric acid,residual sugar,total sulfur dioxide,sulphates,0.953076923076923,0.953076923076923,0.9553846153846154,0.96,0.9638461538461538,0.9653846153846154,0.9646153846153847,0.9623076923076923,0.9638461538461538,0.9623076923076923,0.9615384615384616,0.9607692307692308,0.96,0.96,0.9607692307692308,0.96,0.96,0.9569230769230769,0.96,0.9584615384615385,0.9592307692307692,0.9592307692307692,0.9576923076923077,0.9584615384615385,0.96,0.96,0.9584615384615385,0.9584615384615385,0.9576923076923077,0.9576923076923077,0.9576923076923077,0.9576923076923077,0.9584615384615385,0.9576923076923077,0.9584615384615385,0.9584615384615385,0.9592307692307692,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9576923076923077,0.9576923076923077,0.9576923076923077,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9584615384615385,0.9576923076923077
citric acid,residual sugar,total sulfur dioxide,alcohol,0.9569230769230769,0.9576923076923077,0.963076923076923,0.9607692307692308,0.9661538461538461,0.9684615384615385,0.9661538461538461,0.9676923076923077,0.9684615384615385,0.9684615384615385,0.9676923076923077,0.9684615384615385,0.9684615384615385,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9684615384615385,0.9669230769230769,0.9661538461538461,0.9669230769230769,0.9669230769230769,0.9669230769230769,0.9669230769230769,0.9676923076923077,0.9661538461538461,0.9669230769230769,0.9669230769230769,0.9684615384615385,0.9676923076923077,0.9676923076923077,0.9676923076923077,0.9676923076923077,0.9684615384615385,0.9684615384615385,0.9692307692307692,0.9684615384615385,0.9692307692307692,0.9692307692307692,0.9669230769230769,0.9669230769230769,0.9669230769230769,0.9692307692307692,0.9684615384615385,0.9692307692307692,0.9676923076923077,0.9676923076923077,0.9676923076923077,0.9661538461538461,0.9653846153846154
citric acid,residual sugar,density,pH,0.9723076923076923,0.9730769230769231,0.9715384615384616,0.9730769230769231,0.9746153846153847,0.9730769230769231,0.9730769230769231,0.9715384615384616,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9761538461538461,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9761538461538461,0.9761538461538461,0.9761538461538461,0.9753846153846154,0.9753846153846154,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9761538461538461,0.9746153846153847,0.9753846153846154,0.9753846153846154,0.9761538461538461,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9738461538461538,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9738461538461538,0.9753846153846154,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9738461538461538
citric acid,residual sugar,density,sulphates,0.9692307692307692,0.9692307692307692,0.9730769230769231,0.9730769230769231,0.9738461538461538,0.9746153846153847,0.9761538461538461,0.9753846153846154,0.9769230769230769,0.9776923076923076,0.9784615384615385,0.98,0.9784615384615385,0.9792307692307692,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9792307692307692,0.9776923076923076,0.9776923076923076,0.9776923076923076,0.9761538461538461,0.9753846153846154,0.9761538461538461,0.9761538461538461,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9753846153846154,0.9769230769230769,0.9753846153846154,0.9753846153846154,0.9753846153846154,0.9746153846153847,0.9746153846153847,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9738461538461538,0.9730769230769231,0.9730769230769231,0.9730769230769231,0.9738461538461538,0.9746153846153847,0.9746153846153847,0.9746153846153847,0.9746153846153847
